source,material_id,formula,split,has_ground_truth,true_K_GPa,pred_K_GPa,true_G_GPa,pred_G_GPa,true_gamma,pred_gamma,true_kappa,pred_kappa
jarvis,JVASP-59634,PrRuO3,n/a (not a training crystal),False,,191.7783780474477,,96.89474631864728,,2.1247612840997685,,4.807918394946594
jarvis,JVASP-98485,HoMnO3,n/a (not a training crystal),True,173.61,190.86151041637464,72.21,96.4167649187404,,2.1238080600371227,,4.517137402075792
jarvis,JVASP-119530,NdCoO3,n/a (not a training crystal),False,,184.84714691196064,,91.28411657922956,,2.140195115580926,,4.182534522525133
jarvis,JVASP-55817,VCdO3,n/a (not a training crystal),False,,185.92689383569348,,91.34249190544418,,2.140398298222926,,4.501101132087652
jarvis,JVASP-29446,TlSbO3,n/a (not a training crystal),True,0.33,126.30317363105898,0.3,60.66008792635305,,2.13389931981332,,2.8115210546594382
jarvis,JVASP-140926,TiAlO3,n/a (not a training crystal),False,,180.6787121168356,,81.72187761998347,,2.096966218473576,,3.8500546686456736
jarvis,JVASP-119470,CeRhO3,n/a (not a training crystal),False,,198.58984774865377,,103.80571995058688,,2.1047626164288187,,5.354599988834928
jarvis,JVASP-21258,LiSbO3,n/a (not a training crystal),True,113.33,173.1545418364638,66.66,84.22399955199896,,2.131865119704921,,4.490104259422481
jarvis,JVASP-14208,DyCoO3,n/a (not a training crystal),False,,190.07414456308547,,95.40365744720532,,2.133093283656399,,4.150238257939027
jarvis,JVASP-23784,SrRuO3,n/a (not a training crystal),False,,173.07350387043533,,88.96298212788031,,2.1601749391201674,,4.441347870610812
jarvis,JVASP-140781,SrRhO3,n/a (not a training crystal),False,,170.31776600537538,,86.10983409577523,,2.152110267558725,,4.281809429320413
jarvis,JVASP-98216,CaCrO3,n/a (not a training crystal),False,,179.68308439112505,,87.15779337245117,,2.139424496915525,,5.058312801701101
jarvis,JVASP-23188,HoNiO3,n/a (not a training crystal),False,,189.38246994163683,,95.46502530342283,,2.1304742722557,,4.192018769462919
jarvis,JVASP-50593,TaTlO3,n/a (not a training crystal),False,,174.757855617645,,87.50560539007903,,2.163278766157792,,3.881147548934247
jarvis,JVASP-167834,CaVO3,n/a (not a training crystal),True,195.09,177.57014490805034,104.71,86.03615205846951,,2.142850701120852,,5.039698260862933
jarvis,JVASP-59589,BaCrO3,n/a (not a training crystal),False,,175.3900953402659,,89.3985803058644,,2.138750405746871,,4.8013511636060535
jarvis,JVASP-173743,HfCdO3,n/a (not a training crystal),False,,190.96217279073932,,92.34978788841056,,2.120182693093332,,4.189633795422435
jarvis,JVASP-91269,ErMnO3,n/a (not a training crystal),False,,189.94926518156345,,95.45609010637584,,2.125252792041601,,4.406241578153697
jarvis,JVASP-58371,BaRhO3,n/a (not a training crystal),False,,178.92398389754217,,90.52565829220946,,2.144885399133507,,4.701609572698109
jarvis,JVASP-45530,CaCrO3,n/a (not a training crystal),False,,179.5780364513306,,87.00067537743674,,2.1408489595612763,,5.051290671931962
jarvis,JVASP-21246,PrRhO3,n/a (not a training crystal),False,,192.2253125865861,,97.44593560243032,,2.1225200705358143,,4.851837405033979
jarvis,JVASP-116781,CaCrO3,n/a (not a training crystal),False,,179.68544360047022,,87.16036124242672,,2.1394321265399228,,5.058442148481164
jarvis,JVASP-99020,PrMnO3,n/a (not a training crystal),False,,181.73689519607476,,90.226457937375,,2.135430684845553,,4.504477979391716
jarvis,JVASP-154919,CaVO3,n/a (not a training crystal),True,195.34,177.47026584406362,104.79,85.98599837708271,,2.1425769245203896,,5.035136359961997
jarvis,JVASP-55793,DyMnO3,n/a (not a training crystal),False,,189.64640500127743,,95.27367373070828,,2.1295233083029146,,4.472905473004216
jarvis,JVASP-111668,SmAlO3,n/a (not a training crystal),True,192.52,186.2811628060189,119.07,93.269215632015,,2.1388914333371223,,4.442585597167508
jarvis,JVASP-49932,NaTaO3,n/a (not a training crystal),False,,165.4361342937274,,84.26381149227474,,2.1549842284367955,,4.559864712419329
jarvis,JVASP-168442,NdMnO3,n/a (not a training crystal),True,155.26,182.79993769883563,70.79,90.89970077094505,,2.138146909979227,,4.462259422579384
jarvis,JVASP-141264,NdMnO3,n/a (not a training crystal),False,,182.8015391778871,,90.90178004609412,,2.1381511150329904,,4.462163198820935
jarvis,JVASP-144103,InRhO3,n/a (not a training crystal),False,,196.3456848257225,,101.91530029394008,,2.1056327910161623,,5.088220737984056
jarvis,JVASP-46176,HfCrO3,n/a (not a training crystal),False,,187.83684843691915,,85.27465057786347,,2.1161554394300848,,3.909848970675645
jarvis,JVASP-155096,SrCeO3,n/a (not a training crystal),True,119.43,148.31407726956883,53.14,79.56593901391584,,2.028423850859667,,4.976116957068919
jarvis,JVASP-121927,TbNiO3,n/a (not a training crystal),False,,186.8014896068925,,91.4328981145668,,2.143293598101096,,3.968586663158514
jarvis,JVASP-14118,SmCoO3,n/a (not a training crystal),False,,186.6732477356493,,91.4367882902158,,2.143404307882337,,4.072672928952366
jarvis,JVASP-145587,HfFeO3,n/a (not a training crystal),False,,196.28786418269084,,97.1602597466039,,2.0977536870170463,,4.518485714968112
jarvis,JVASP-112796,BaMnO3,n/a (not a training crystal),False,,169.32465448273544,,83.29714137892047,,2.078615806182237,,4.041216245403289
jarvis,JVASP-146898,SmMnO3,n/a (not a training crystal),False,,184.1160873420092,,90.99060948432016,,2.138997802422645,,4.348038145772596
jarvis,JVASP-137322,AlInO3,n/a (not a training crystal),False,,189.77578646844643,,97.68943112701398,,2.112953134536968,,5.076356205634863
jarvis,JVASP-98484,TbMnO3,n/a (not a training crystal),True,171.03,186.65958854469915,72.62,92.25864391188496,,2.1356267106021547,,4.28215942386629
jarvis,JVASP-49693,AlFeO3,n/a (not a training crystal),False,,170.65914827310192,,95.245983183346,,2.025868060329976,,5.663208087589655
jarvis,JVASP-164010,SrCeO3,n/a (not a training crystal),True,119.07,148.3003041352124,52.74,79.56221901790822,,2.0283922995196257,,4.975941905249528
jarvis,JVASP-117407,TbMnO3,n/a (not a training crystal),False,,186.6545717436696,,92.25662645272055,,2.135621744900772,,4.282155677618589
jarvis,JVASP-112445,HfCrO3,n/a (not a training crystal),False,,188.48390322406652,,85.73172247620364,,2.1137693205987698,,3.939882595888149
jarvis,JVASP-146526,AlFeO3,n/a (not a training crystal),False,,172.65749611772725,,90.63755322789402,,2.0477501317850857,,5.416213033287347
jarvis,JVASP-19472,CaFeO3,n/a (not a training crystal),False,,176.63024739509143,,85.65685136673684,,2.122155087742644,,4.923649886032634
jarvis,JVASP-57727,BaRuO3,n/a (not a training crystal),False,,181.9854001671944,,93.0081910351467,,2.1455714485676936,,4.833002015858214
jarvis,JVASP-49202,TiCdO3,n/a (not a training crystal),False,,183.482373399406,,85.78543252422054,,2.150090404892235,,4.226985417765004
jarvis,JVASP-97345,LaMnO3,n/a (not a training crystal),False,,181.51365210739527,,91.96133027189951,,2.136163276382512,,4.660861980807982
jarvis,JVASP-144732,TbCoO3,n/a (not a training crystal),False,,188.32279025018423,,91.98889071229652,,2.142380055571729,,3.943938762302016
jarvis,JVASP-141794,CaFeO3,n/a (not a training crystal),False,,176.82418539804078,,85.89421888084048,,2.1201191906464616,,4.936927336801236
jarvis,JVASP-52528,LiSbO3,n/a (not a training crystal),False,,169.9003255400145,,75.72576197491864,,2.146574534588978,,3.674920421889335
jarvis,JVASP-11075,BaSiO3,n/a (not a training crystal),False,,159.76518661846356,,80.13547327980267,,2.088803750116586,,5.174337214381704
jarvis,JVASP-55541,TiCdO3,n/a (not a training crystal),False,,182.87913363377817,,85.6784850546082,,2.1462882157961567,,4.250441676315814
jarvis,JVASP-47070,HfCoO3,n/a (not a training crystal),False,,179.54652090446558,,81.03662642359384,,2.140186378489814,,3.3537378212712947
jarvis,JVASP-96050,TbCoO3,n/a (not a training crystal),False,,188.254912825378,,91.94174423798157,,2.1424154592244964,,3.9459524211329664
jarvis,JVASP-50074,HoTiO3,n/a (not a training crystal),False,,189.18925923685305,,90.92844888687064,,2.131436283526748,,4.281131147407136
jarvis,JVASP-155041,CaMnO3,n/a (not a training crystal),False,,179.09406441218124,,87.90250216683077,,2.122226860816008,,5.1190833605413495
jarvis,JVASP-154956,CaMnO3,n/a (not a training crystal),False,,179.08887816570976,,87.90213220008545,,2.122165300309838,,5.119049575878852
jarvis,JVASP-155099,CaMnO3,n/a (not a training crystal),False,,179.0859655765585,,87.90016979381953,,2.1221764983286864,,5.118913960356341
jarvis,JVASP-19378,ZnMoO3,n/a (not a training crystal),False,,189.09093713701296,,96.37941184332588,,2.11845570782333,,5.00807845282842
jarvis,JVASP-154742,CaMnO3,n/a (not a training crystal),False,,179.0938022286604,,87.90311341964762,,2.1222201575008697,,5.119130972704745
jarvis,JVASP-54780,SbHO3,n/a (not a training crystal),False,,127.60909287382994,,60.65328377945608,,2.1052483811811302,,3.568026690246832
jarvis,JVASP-155008,CaMnO3,n/a (not a training crystal),False,,179.10139751301807,,87.90583193761046,,2.1222463658174173,,5.119301350093979
jarvis,JVASP-36963,RbOsO3,n/a (not a training crystal),False,,112.425790058015,,47.943439838473054,,2.059681217429208,,3.342912723988832
jarvis,JVASP-154840,CaMnO3,n/a (not a training crystal),False,,179.09165971208614,,87.90367641942359,,2.1221838446464627,,5.119086712421941
jarvis,JVASP-154865,CaMnO3,n/a (not a training crystal),False,,179.10165561086365,,87.90637886854249,,2.122253323196476,,5.119281586948206
jarvis,JVASP-146728,SrMnO3,n/a (not a training crystal),False,,169.30248987446046,,84.72520907620536,,2.120061268638589,,4.662201289397069
jarvis,JVASP-49616,ZnFeO3,n/a (not a training crystal),False,,181.5979939834076,,90.2473382751162,,2.0960455026668803,,4.520787275544805
jarvis,JVASP-88495,SrMnO3,n/a (not a training crystal),False,,169.4016857891871,,84.82643389327662,,2.1219748141194663,,4.672869896975861
jarvis,JVASP-43506,HfMnO3,n/a (not a training crystal),False,,183.81490042357672,,85.53671146931208,,2.1332442970446697,,3.818055066799951
jarvis,JVASP-19374,CaNiO3,n/a (not a training crystal),False,,179.09750150976993,,88.72806069768407,,2.125087392518376,,5.078341762055656
jarvis,JVASP-19043,SrHfO3,n/a (not a training crystal),True,164.17,177.83827722589953,94.1,83.85600242002836,,2.1149124166732274,,4.068326719665349
jarvis,JVASP-155095,CaMnO3,n/a (not a training crystal),False,,179.09158187735855,,87.9020759009346,,2.1222198645389745,,5.119034844307297
jarvis,JVASP-154908,FeGeO3,n/a (not a training crystal),False,,167.8357832701437,,85.48585557419187,,2.0584085919485773,,5.021160814283861
jarvis,JVASP-144021,VGaO3,n/a (not a training crystal),False,,184.92280519794548,,95.77875790371633,,2.09002259063422,,5.3343473590298665
jarvis,JVASP-49685,AlCoO3,n/a (not a training crystal),False,,184.71091535326565,,99.93619239962406,,2.053719358346818,,5.783186536887941
jarvis,JVASP-19357,ZnSbO3,n/a (not a training crystal),True,152.37,181.054345795371,62.6,92.92801956533305,,2.0941635193566985,,5.064022292772938
jarvis,JVASP-46173,HfFeO3,n/a (not a training crystal),False,,188.5098337965568,,86.26012618428445,,2.142634687929165,,3.737135159570743
jarvis,JVASP-21240,SrHfO3,n/a (not a training crystal),False,,182.52257517860977,,87.72681471289937,,2.116742473872734,,4.350355972905263
jarvis,JVASP-59257,BaMnO3,n/a (not a training crystal),False,,178.52089952802444,,90.85174925255023,,2.1195875103370474,,4.978561396140974
jarvis,JVASP-21262,TiCdO3,n/a (not a training crystal),True,160.07,182.9170791999396,74.0,85.59614162978083,,2.1450441740868658,,4.254889428866678
jarvis,JVASP-19370,MgCrO3,n/a (not a training crystal),True,199.39,180.9565178118262,110.43,90.46014035984346,,2.1152361578687664,,5.260181728531645
jarvis,JVASP-55518,NaSbO3,n/a (not a training crystal),False,,155.70414021395354,,75.78433164691916,,2.1535888596194046,,4.33301172399772
jarvis,JVASP-147140,HfMnO3,n/a (not a training crystal),False,,183.8431911863637,,85.57008153924018,,2.1336086567668,,3.813379360960451
jarvis,JVASP-141846,InCoO3,n/a (not a training crystal),False,,190.0382396375104,,95.38870566758337,,2.1288211316812085,,4.465769514839014
jarvis,JVASP-163741,LaDyO3,n/a (not a training crystal),False,,173.5041877818165,,83.95469852262043,,2.0334202027926103,,4.5986583099191485
jarvis,JVASP-144167,SrMnO3,n/a (not a training crystal),False,,182.12206274260484,,94.13486666684597,,2.130426141362787,,5.387847638175796
jarvis,JVASP-46329,VGaO3,n/a (not a training crystal),False,,184.86106672724577,,95.7903701419808,,2.0895592686074296,,5.350991461703547
jarvis,JVASP-147135,HfFeO3,n/a (not a training crystal),False,,188.562042072877,,86.29921870274714,,2.142760647599322,,3.733954059805255
jarvis,JVASP-46363,InCoO3,n/a (not a training crystal),False,,190.0663535005299,,95.4050628429457,,2.128904165369349,,4.47066614254828
jarvis,JVASP-112900,MnPbO3,n/a (not a training crystal),False,,170.12514630287677,,79.44702898205206,,2.102547479241476,,3.89724500462382
jarvis,JVASP-43380,AlVO3,n/a (not a training crystal),False,,182.6807484430233,,93.58986869457974,,2.0857154827262945,,5.492057440163114
jarvis,JVASP-173437,LaYO3,n/a (not a training crystal),True,143.7,177.82816879294452,64.62,81.67231090256773,,2.032028488732238,,4.978720689684423
jarvis,JVASP-21243,NaTaO3,n/a (not a training crystal),False,,175.43167955362478,,89.80164730258488,,2.1548749842635355,,4.3167585216751645
jarvis,JVASP-34653,InBiO3,n/a (not a training crystal),False,,171.83225716391166,,92.20319251128169,,2.051327454103692,,4.742860874364415
jarvis,JVASP-141540,YFeO3,n/a (not a training crystal),False,,190.7641126595243,,93.32569239664991,,2.1394612446508154,,4.868422705849541
jarvis,JVASP-23511,CaRuO3,n/a (not a training crystal),False,,182.0134218436678,,89.71800084982344,,2.1398529972201703,,4.84774405495241
jarvis,JVASP-88404,SrMnO3,n/a (not a training crystal),False,,182.434878563947,,94.3471494052212,,2.130501854567396,,5.418880433641401
jarvis,JVASP-20955,CaTiO3,n/a (not a training crystal),True,182.59,176.83612979760997,106.21,81.44241516078023,,2.1528120058699955,,4.8581085123518
jarvis,JVASP-45533,YFeO3,n/a (not a training crystal),False,,190.75073880871784,,93.23945445959286,,2.139531725803495,,4.889249573868337
jarvis,JVASP-165329,CaTiO3,n/a (not a training crystal),True,183.99,176.85958814734772,107.13,81.45065715449913,,2.1525304523813573,,4.8566998160329975
jarvis,JVASP-58389,LiReO3,n/a (not a training crystal),False,,177.4146029002382,,88.85087820150028,,2.122701237886338,,6.223596363978562
jarvis,JVASP-96745,YCrO3,n/a (not a training crystal),False,,190.1405380652141,,94.80414880953276,,2.1285027126504543,,5.187872752534874
jarvis,JVASP-142202,YbAlO3,n/a (not a training crystal),False,,152.0886166854325,,83.98310974514744,,2.019803142936976,,3.869720021833391
jarvis,JVASP-45504,CaTiO3,n/a (not a training crystal),False,,176.8415703689435,,81.44481464250802,,2.1528195990038603,,4.85828968046909
jarvis,JVASP-137607,ScRhO3,n/a (not a training crystal),False,,193.10694533124996,,99.43856732617458,,2.1058683186419174,,5.369893757088799
jarvis,JVASP-177815,MnPbO3,n/a (not a training crystal),False,,170.11541013772893,,79.437812264992,,2.1025389763818416,,3.896823790930552
jarvis,JVASP-49692,AlMoO3,n/a (not a training crystal),False,,183.21983554885784,,98.36056571683648,,2.0514584313769,,6.035598711673479
jarvis,JVASP-49673,MgSbO3,n/a (not a training crystal),False,,185.59227396134412,,93.75367072661712,,2.119821048322437,,5.466000544724144
jarvis,JVASP-141161,MgMnO3,n/a (not a training crystal),False,,180.7231789811491,,91.47724756012109,,2.103962633810718,,5.2748361724112405
jarvis,JVASP-133246,CaTcO3,n/a (not a training crystal),False,,181.13144306356253,,89.77145660368583,,2.138673854747388,,4.968574779896245
jarvis,JVASP-155016,NaTaO3,n/a (not a training crystal),False,,174.66531955263605,,87.2091571696928,,2.1517026690721948,,4.110943673831776
jarvis,JVASP-167954,LiOsO3,n/a (not a training crystal),False,,181.34090045774423,,93.43278130631438,,2.1122415704097057,,6.569386870115772
jarvis,JVASP-19380,ZnNiO3,n/a (not a training crystal),True,199.16,181.4253322109356,66.31,88.50754156253063,,2.121059784180189,,4.258010930306486
jarvis,JVASP-55317,YVO3,n/a (not a training crystal),False,,192.1236723489232,,96.6349362514291,,2.12269714337369,,5.477930920413281
jarvis,JVASP-154781,CaRhO3,n/a (not a training crystal),False,,185.66816078327008,,91.46884461769902,,2.137459709891566,,4.986171169170506
jarvis,JVASP-154999,YFeO3,n/a (not a training crystal),False,,191.19681791312385,,94.34398135476852,,2.1302687381770053,,5.117354413312223
jarvis,JVASP-49683,MgMnO3,n/a (not a training crystal),False,,180.93550006061773,,91.41828424539634,,2.1060649431942484,,5.278078224686342
jarvis,JVASP-145697,CaRhO3,n/a (not a training crystal),False,,185.67165609489044,,91.46958946886508,,2.1374716696908838,,4.985818746325761
jarvis,JVASP-164000,YNiO3,n/a (not a training crystal),False,,190.04532531272795,,94.53247965916287,,2.134162245625656,,4.876890946014692
jarvis,JVASP-144873,VCrO3,n/a (not a training crystal),False,,193.18374838704275,,100.4764558330543,,2.05370748253929,,6.158896829972208
jarvis,JVASP-46362,MgCoO3,n/a (not a training crystal),False,,178.86544288013894,,91.88687845127282,,2.088641863744219,,5.174954726739879
jarvis,JVASP-122382,AlFeO3,n/a (not a training crystal),False,,181.41243878618076,,91.07915905543652,,2.1068080677572296,,5.095528041679509
jarvis,JVASP-43622,AlFeO3,n/a (not a training crystal),False,,181.550940595852,,91.04328239405808,,2.1093743376995056,,5.095425613425362
jarvis,JVASP-169798,ScRhO3,n/a (not a training crystal),True,209.91,193.1130145947618,75.49,99.4442812114104,,2.105857642779725,,5.3704267714259615
jarvis,JVASP-142639,MgCoO3,n/a (not a training crystal),False,,178.8974731563842,,92.1229984743401,,2.0866475891801706,,5.187125759048038
jarvis,JVASP-49649,YVO3,n/a (not a training crystal),False,,192.1209388889617,,96.6328230940112,,2.122703598695036,,5.477630018548603
jarvis,JVASP-44466,MnZnO3,n/a (not a training crystal),False,,183.97922253792413,,89.312203972132,,2.118931231266898,,4.448481568989465
jarvis,JVASP-48221,LiFeO3,n/a (not a training crystal),False,,168.05316307439878,,81.72570607019532,,2.0748298248257595,,5.102452091142417
jarvis,JVASP-54286,MgSiO3,n/a (not a training crystal),False,,159.68844616180752,,84.03274872429193,,2.0541761678597963,,5.6642862700300265
jarvis,JVASP-59247,TaHO3,n/a (not a training crystal),False,,130.641867586478,,67.69779329603652,,2.136364098189295,,3.685965774990309
jarvis,JVASP-49755,HoBiO3,n/a (not a training crystal),False,,177.3574117307579,,76.65226302685349,,2.072024109258785,,5.628645983786116
jarvis,JVASP-49603,MgSbO3,n/a (not a training crystal),False,,185.23870920094905,,94.65499112107312,,2.1084645003302662,,5.627988925832966
jarvis,JVASP-42505,CdSnO3,n/a (not a training crystal),False,,191.790885116918,,94.98350220741862,,2.122854241532432,,4.777457823318499
jarvis,JVASP-19372,MnZnO3,n/a (not a training crystal),True,204.19,183.9817644074846,87.81,89.31237557915303,,2.1189667557231773,,4.448448582158534
jarvis,JVASP-57737,YAlO3,n/a (not a training crystal),False,,188.4131404881149,,95.35870443783412,,2.118487319639865,,5.375425280722091
jarvis,JVASP-87902,YNiO3,n/a (not a training crystal),False,,189.93952845697876,,94.32895398702462,,2.134891235596722,,4.8776755516768775
jarvis,JVASP-132961,LiFeO3,n/a (not a training crystal),False,,168.24198982822514,,81.90118448827094,,2.0748268862353445,,5.107106604257784
jarvis,JVASP-120570,BaCoO3,n/a (not a training crystal),False,,146.00602089513535,,64.89569450080268,,2.055192370552635,,5.158637094559159
jarvis,JVASP-49615,YMoO3,n/a (not a training crystal),False,,204.2664706459933,,105.68994348109824,,2.1098394202114115,,5.956510730014164
jarvis,JVASP-163738,LaHoO3,n/a (not a training crystal),True,147.11,176.30843096763763,67.43,81.6086232384234,,2.028373586565813,,4.377539821108835
jarvis,JVASP-43511,MgCoO3,n/a (not a training crystal),False,,156.3231262156404,,77.37954614225589,,2.0634701212763726,,4.469842413858496
jarvis,JVASP-49598,ZnSnO3,n/a (not a training crystal),False,,187.2265384436053,,90.89065231937592,,2.13959589584826,,4.456716789588342
jarvis,JVASP-50978,ScGaO3,n/a (not a training crystal),True,199.46,192.27540078581717,87.25,97.62432879742308,,2.122352431567586,,5.52352904429685
jarvis,JVASP-23186,BaCoO3,n/a (not a training crystal),True,96.21,145.08006527554417,41.51,63.86252342548531,,2.0551861113919045,,5.042662306713772
jarvis,JVASP-49872,ErBiO3,n/a (not a training crystal),False,,178.6948641688018,,79.22919623077513,,2.0659314858288598,,5.884600383217736
jarvis,JVASP-49690,MnAlO3,n/a (not a training crystal),False,,174.43014586456428,,93.07134760185696,,2.0433103998121607,,6.014201459206808
jarvis,JVASP-145601,VCrO3,n/a (not a training crystal),False,,193.8242417267832,,101.176549780036,,2.0543612056294376,,6.216242427619578
jarvis,JVASP-49247,KSbO3,n/a (not a training crystal),False,,156.93968705992992,,78.59311648257585,,2.1586994933398143,,4.622782721962396
jarvis,JVASP-133591,YMnO3,n/a (not a training crystal),False,,191.5991266079465,,94.72255925650263,,2.1322834895472265,,5.21202547825326
jarvis,JVASP-87984,SrSnO3,n/a (not a training crystal),True,146.51,170.45348984354706,77.29,82.21407194627243,,2.1488000568192622,,4.2109225535946
jarvis,JVASP-142823,YCoO3,n/a (not a training crystal),False,,192.24579484019037,,95.7863210356503,,2.133091161795327,,4.890431299188768
jarvis,JVASP-171791,BaCoO3,n/a (not a training crystal),True,100.58,145.5798793882886,46.19,64.18698207541965,,2.0560465598521755,,5.079861798677019
jarvis,JVASP-49953,CaHfO3,n/a (not a training crystal),True,167.26,184.246947067186,98.79,87.70613235192764,,2.1171222036517414,,4.434837016466664
jarvis,JVASP-96052,CoGeO3,n/a (not a training crystal),False,,164.65042167688688,,78.04738254252143,,2.063328981046952,,4.269051503191908
jarvis,JVASP-121669,AlVO3,n/a (not a training crystal),True,206.76,184.94020590713995,90.27,100.30484515389551,,2.044343910227912,,6.695601277392167
jarvis,JVASP-173514,LaInO3,n/a (not a training crystal),True,149.49,172.8203212681825,59.05,89.97584229636054,,2.0268545050862707,,5.203724207439869
jarvis,JVASP-47056,CoSnO3,n/a (not a training crystal),False,,178.0562057687414,,83.67836457126448,,2.139746365651483,,3.961319889572101
jarvis,JVASP-137231,VCrO3,n/a (not a training crystal),False,,190.2214435351576,,96.56929964633125,,2.0591495225622585,,5.885696576951297
jarvis,JVASP-49581,YCoO3,n/a (not a training crystal),False,,192.1091397532511,,95.59000475610668,,2.133749959856734,,4.886476983754171
jarvis,JVASP-44915,VCrO3,n/a (not a training crystal),False,,193.9973852650974,,101.70343541728906,,2.0505973011997374,,6.283236955194462
jarvis,JVASP-167169,LaErO3,n/a (not a training crystal),False,,175.4513797238683,,82.29933627468692,,2.027144673138142,,4.382606314530621
jarvis,JVASP-88674,AgSbO3,n/a (not a training crystal),False,,155.45504573689163,,72.99247185702833,,2.1654847868087086,,3.396935267509184
jarvis,JVASP-154994,YMnO3,n/a (not a training crystal),False,,191.6729974799004,,94.80960506906314,,2.132392274431885,,5.202697604380524
jarvis,JVASP-169615,CoPbO3,n/a (not a training crystal),False,,156.70993931642897,,68.5802846863615,,2.0834305721189943,,4.680723835067481
jarvis,JVASP-164329,PrScO3,n/a (not a training crystal),True,166.84,195.9960169668714,84.97,100.13186013430236,,2.1054998306938555,,6.012943436655856
jarvis,JVASP-11794,BaMnO3,n/a (not a training crystal),True,92.32,149.16120647339048,44.39,67.87337590833894,,2.03430168275254,,5.89451401561566
jarvis,JVASP-11820,BaNiO3,n/a (not a training crystal),True,95.5,148.06268171826648,42.52,67.97951621725736,,2.0285107945394727,,5.756456092179091
jarvis,JVASP-50068,TmBiO3,n/a (not a training crystal),False,,171.69564363170664,,84.34601537895027,,2.0762244366152154,,6.321052141110417
jarvis,JVASP-44658,AlCoO3,n/a (not a training crystal),False,,174.8503687154933,,88.48891782032803,,2.0640842347725683,,5.237995178629928
jarvis,JVASP-21085,BaRuO3,n/a (not a training crystal),False,,181.06427314771005,,91.92434073563136,,2.1428252000653933,,5.847836306776086
jarvis,JVASP-49633,AlCrO3,n/a (not a training crystal),False,,183.2766448948972,,97.34789153222108,,2.0514570711225475,,6.152972220083614
jarvis,JVASP-11789,BaNiO3,n/a (not a training crystal),True,95.43,148.0386712199962,42.56,67.95613967641992,,2.028518584305799,,5.753435980517248
jarvis,JVASP-151578,LaTlO3,n/a (not a training crystal),True,97.69,161.83421285668553,2.09,75.10851040745608,,2.0760338345986016,,5.647098228655634
jarvis,JVASP-143125,FeSnO3,n/a (not a training crystal),False,,184.33102421201775,,88.22757938619644,,2.1355589828848083,,4.420796008108344
jarvis,JVASP-21250,CaSiO3,n/a (not a training crystal),True,226.72,135.49088847381577,133.55,68.75298503385292,,2.0356106563781977,,3.8879442837320974
jarvis,JVASP-21226,ScAlO3,n/a (not a training crystal),True,219.14,189.77809152986063,125.53,97.54539039328849,,2.1090237047374645,,6.083600075011082
jarvis,JVASP-9426,LiTaO3,n/a (not a training crystal),True,134.17,175.78617094571854,90.46,86.84941882343657,,2.1214311311836824,,6.321443491011736
jarvis,JVASP-111631,MnVO3,n/a (not a training crystal),True,195.13,183.44822979073572,85.9,87.5372686505598,,2.141203615636909,,4.600278345619825
jarvis,JVASP-137750,TiCrO3,n/a (not a training crystal),False,,191.3148546696784,,87.44129714514524,,2.155688418066681,,4.684041178155414
jarvis,JVASP-11570,YBiO3,n/a (not a training crystal),True,128.07,170.1394324682386,38.62,68.70123869008648,,2.0631701553341104,,5.66686357669449
jarvis,JVASP-155001,LaTmO3,n/a (not a training crystal),False,,170.9099485826278,,88.36755471296469,,2.040871249712961,,4.744078793380328
jarvis,JVASP-4480,CaSiO3,n/a (not a training crystal),False,,135.49089777152378,,68.75298503385292,,2.0356107040492035,,3.8879441046966847
jarvis,JVASP-154902,YTiO3,n/a (not a training crystal),False,,188.2268473215956,,87.50714264343861,,2.138243337118758,,4.795204579238984
jarvis,JVASP-55791,TiFeO3,n/a (not a training crystal),False,,191.96513446572948,,84.98849746390525,,2.157394132094628,,4.443787084892549
jarvis,JVASP-162430,LaScO3,n/a (not a training crystal),False,,191.0691555074658,,98.80585627976993,,2.087189340458893,,6.094694647993479
jarvis,JVASP-143604,CaMnO3,n/a (not a training crystal),False,,173.8193051606004,,88.14063282736018,,2.0850338040907697,,5.600089288627994
jarvis,JVASP-49684,ZnCoO3,n/a (not a training crystal),False,,183.3704442042171,,89.24059092160462,,2.099915009262146,,4.362481553686413
jarvis,JVASP-54774,SbHO3,n/a (not a training crystal),False,,141.43846408547972,,72.76749813302318,,2.144340587368664,,4.526881836225559
jarvis,JVASP-19343,MgTiO3,n/a (not a training crystal),False,,187.8778854878377,,87.25057176233301,,2.145218695643661,,5.210317332931406
jarvis,JVASP-166155,ScMnO3,n/a (not a training crystal),True,213.58,191.1347860683053,98.07,95.89844457197437,,2.126934230402414,,5.318174904548571
jarvis,JVASP-43448,AlCuO3,n/a (not a training crystal),False,,148.4844983376166,,70.07633159434802,,2.0495737624086945,,3.775819827826621
jarvis,JVASP-46266,ScVO3,n/a (not a training crystal),False,,192.5060274989902,,96.91651364244292,,2.123953795530784,,5.809193241786434
jarvis,JVASP-108608,HoBiO3,n/a (not a training crystal),False,,179.8476621116073,,75.14507235794878,,2.066740296354658,,5.511446647459156
jarvis,JVASP-56683,VCdO3,n/a (not a training crystal),False,,157.01667968448092,,66.81160583636297,,2.093121876033949,,3.610930759393548
jarvis,JVASP-50996,NbHO3,n/a (not a training crystal),False,,129.71168889741512,,69.69375890717431,,2.0249823347410296,,4.3190797457741485
jarvis,JVASP-50375,TbSmO3,n/a (not a training crystal),False,,176.85429265559,,92.20650802516616,,2.0371760805070096,,5.065731211567974
